time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,new_ehc_plans,mainstream_la_maintained,mainstream_la_maintained_resourced_provision,mainstream_la_maintained_senunit,mainstream_academy,mainstream_academy_resourced_provision,mainstream_academy_senunit,mainstream_free_school,mainstream_free_school_resourced_provision,mainstream_free_school_senunit,mainstream_independent,mainstream_total,mainstream_total_pc,special_la_maintained,special_academy_free,special_independent,special_non_maintained,special_total,special_total_pc,ap_pru_academy,ap_pru_free_school,ap_pru_la_maintained,ap_pru_total,AP_PRU_total_pc,general_fe_tertiary_colleges,specialist_post_16_institutions,ukrlp_provider,fe_total,fe_total_pc,elective_home_education,other_arrangements_la,other_arrangements_parents,online_provider,w_settings,other_schools,other_placement_settings,neet,neet_ntci,neet_other,neet_other_csa,ed_elsewhere,ed_elsewhere_pc,nm_early_years,nm_early_years_pc,placement_unknown,placement_unknown_pc,await_prov_2022,perm_ex_2022
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 16,21,0,0,0,7,0,0,0,0,0,0,7,33.3,0,1,1,0,2,9.5,0,0,0,0,0,8,0,1,9,42.9,0,2,0,x,x,x,0,0,0,0,1,3,14.3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 17,6,0,0,0,2,0,0,0,0,0,0,2,33.3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,66.7,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 2 and under,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,100,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 20 and over,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 3,11,0,0,0,1,0,0,0,0,0,0,1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,10,90.9,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 4,79,5,0,0,40,0,0,2,0,0,0,47,59.5,0,4,0,0,4,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,1,0,1,1.3,26,32.9,1,1.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 5,67,15,0,1,34,1,0,2,0,0,0,53,79.1,0,8,0,0,8,11.9,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,1.5,3,4.5,2,3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 6,54,9,0,1,35,1,0,3,0,0,0,49,90.7,0,2,0,0,2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,3,5.6,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 7,43,3,0,0,32,1,0,0,0,0,0,36,83.7,0,4,0,0,4,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,2.3,0,0,2,4.7,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 8,24,6,0,0,13,0,0,0,0,0,0,19,79.2,0,4,0,0,4,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,4.2,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 9,31,4,0,0,24,0,0,0,0,0,0,28,90.3,0,3,0,0,3,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Any other ethnic group,8,0,0,0,3,0,0,1,0,0,0,4,50,0,2,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,12.5,1,12.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Asian - Any other Asian background,8,1,0,0,6,0,0,1,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Asian - Bangladeshi,6,0,0,0,6,0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Asian - Chinese,2,1,0,0,1,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Asian - Indian,12,1,0,0,7,2,0,0,0,0,0,10,83.3,0,1,0,0,1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,8.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Black - Any other Black background,8,3,0,1,2,0,0,0,0,0,0,6,75,0,1,0,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,12.5,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Black - Black African,62,11,0,1,40,0,0,0,0,0,0,52,83.9,0,3,0,0,3,4.8,0,0,0,0,0,1,0,0,1,1.6,0,1,0,x,x,x,0,0,0,0,0,1,1.6,3,4.8,2,3.2,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Black - Black Caribbean,10,3,0,0,5,0,0,0,0,0,0,8,80,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,10,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Mixed - Any other Mixed background,15,2,0,0,7,0,0,1,0,0,0,10,66.7,0,1,1,0,2,13.3,0,0,0,0,0,1,0,0,1,6.7,0,0,0,x,x,x,0,0,0,0,0,0,0,1,6.7,1,6.7,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Mixed - White and Asian,12,0,0,0,9,0,0,0,0,0,0,9,75,0,1,0,0,1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,16.7,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Mixed - White and Black African,11,0,0,0,6,0,0,1,0,0,0,7,63.6,0,1,0,0,1,9.1,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,9.1,1,9.1,1,9.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Mixed - White and Black Caribbean,12,2,0,0,9,0,0,1,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,Unclassified,37,5,0,1,16,0,0,2,0,0,0,24,64.9,0,1,0,0,1,2.7,0,0,0,0,0,1,0,0,1,2.7,1,2,0,x,x,x,0,0,0,1,1,5,13.5,3,8.1,3,8.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,White - Any other White background,18,1,0,0,12,0,0,0,0,0,0,13,72.2,0,1,0,0,1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,3,16.7,1,5.6,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,White - Gypsy/Roma,4,0,0,0,3,0,0,0,0,0,1,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,White - Irish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,White - Traveller of Irish heritage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,100,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Ethnicity,White - White British,309,23,1,0,170,3,0,3,0,0,6,206,66.7,0,38,10,0,48,15.5,1,0,0,1,0.3,11,1,1,13,4.2,2,4,0,x,x,x,0,0,0,0,1,8,2.6,25,8.1,8,2.6,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,New EHC plans,New EHC plans,536,53,1,3,302,5,0,10,0,0,7,381,71.1,0,51,12,0,63,11.8,1,0,0,1,0.2,14,1,1,16,3,3,8,0,x,x,x,0,0,0,1,2,15,2.8,40,7.5,20,3.7,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Sex,Female,196,13,1,1,105,3,0,4,0,0,4,131,66.8,0,18,7,0,25,12.8,1,0,0,1,0.5,5,1,1,7,3.6,2,5,0,x,x,x,0,0,0,1,2,10,5.1,16,8.2,6,3.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Sex,Male,340,40,0,2,197,2,0,6,0,0,3,250,73.5,0,33,5,0,38,11.2,0,0,0,0,0,9,0,0,9,2.6,1,3,0,x,x,x,0,0,0,0,0,5,1.5,24,7.1,14,4.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 10,23,14,0,0,6,0,0,1,0,0,0,21,91.3,0,1,0,0,1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,4.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 11,17,4,0,0,11,0,0,1,0,0,0,16,94.1,0,1,0,0,1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 12,11,0,0,0,7,0,0,0,0,0,0,7,63.6,1,1,1,0,3,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,9.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 13,16,5,0,0,7,0,0,0,0,0,0,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,6.3,0,0,3,18.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 14,17,2,0,0,7,0,0,0,0,0,0,9,52.9,0,0,0,0,0,0,0,2,2,4,23.5,0,0,0,0,0,2,2,0,x,x,x,0,0,0,0,0,4,23.5,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 15,18,3,0,0,7,0,0,1,0,0,0,11,61.1,0,0,2,0,2,11.1,0,0,2,2,11.1,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,5.6,0,0,2,11.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 16,9,1,0,0,2,0,0,1,0,0,0,4,44.4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,44.4,0,0,0,x,x,x,0,1,0,0,0,1,11.1,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 2 and under,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,100,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 3,8,0,0,0,1,0,0,0,0,0,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,1,0,1,12.5,6,75,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 4,116,50,2,1,25,0,0,2,0,0,0,80,69,2,20,0,0,22,19,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,4,0,5,4.3,5,4.3,4,3.4,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 5,132,72,6,0,31,0,0,0,0,0,0,109,82.6,2,9,0,0,11,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,3,0,4,3,2,1.5,6,4.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 6,69,45,1,0,16,0,0,0,0,0,0,62,89.9,0,1,0,0,1,1.4,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,1,0,2,2.9,0,0,4,5.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 7,35,21,0,0,9,0,0,0,0,0,1,31,88.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,2.9,0,0,3,8.6,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 8,36,27,1,0,4,0,0,0,0,0,0,32,88.9,0,0,2,0,2,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,2.8,0,0,1,2.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Age when plan started,age 9,33,21,1,0,7,0,0,1,0,0,1,31,93.9,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Any other ethnic group,75,37,3,0,19,0,0,0,0,0,0,59,78.7,1,4,0,0,5,6.7,0,1,0,1,1.3,2,0,0,2,2.7,0,0,0,x,x,x,0,0,0,2,1,3,4,1,1.3,4,5.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Asian - Any other Asian background,32,16,0,0,13,0,0,0,0,0,0,29,90.6,0,1,0,0,1,3.1,0,0,0,0,0,1,0,0,1,3.1,0,0,0,x,x,x,0,0,0,0,0,0,0,1,3.1,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Asian - Bangladeshi,5,4,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,20,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Asian - Chinese,4,1,0,0,2,0,0,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Asian - Indian,63,39,1,0,9,0,0,0,0,0,0,49,77.8,0,3,0,0,3,4.8,0,0,0,0,0,2,0,1,3,4.8,0,1,0,x,x,x,0,0,0,1,0,2,3.2,2,3.2,4,6.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Asian - Pakistani,14,3,1,1,6,0,0,0,0,0,0,11,78.6,0,2,0,0,2,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,7.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Black - Any other Black background,20,6,0,0,9,0,0,0,0,0,0,15,75,0,4,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,5,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Black - Black African,70,39,3,0,14,0,0,0,0,0,0,56,80,1,8,0,0,9,12.9,0,0,0,0,0,1,0,0,1,1.4,0,0,0,x,x,x,0,0,0,2,0,2,2.9,2,2.9,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Black - Black Caribbean,39,15,0,0,7,0,0,2,0,0,0,24,61.5,1,2,2,0,5,12.8,0,0,1,1,2.6,2,0,0,2,5.1,1,0,0,x,x,x,0,0,0,0,0,1,2.6,0,0,6,15.4,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Mixed - Any other Mixed background,35,14,1,0,11,0,0,1,0,0,0,27,77.1,0,2,1,0,3,8.6,0,0,1,1,2.9,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,2.9,2,5.7,1,2.9,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Mixed - White and Asian,12,7,0,0,1,0,0,1,0,0,0,9,75,0,2,0,0,2,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,8.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Mixed - White and Black African,8,2,0,0,3,0,0,0,0,0,0,5,62.5,1,0,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,12.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Mixed - White and Black Caribbean,14,10,0,0,2,0,0,1,0,0,0,13,92.9,0,0,1,0,1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,Unclassified,34,12,0,0,10,0,0,0,0,0,1,23,67.6,0,2,0,0,2,5.9,0,1,0,1,2.9,0,0,0,0,0,0,3,0,x,x,x,0,0,0,2,0,5,14.7,0,0,3,8.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,White - Any other White background,69,32,2,0,21,0,0,1,0,0,0,56,81.2,1,2,0,0,3,4.3,0,0,0,0,0,1,0,0,1,1.4,1,1,0,x,x,x,0,0,0,0,0,2,2.9,3,4.3,4,5.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,White - Gypsy/Roma,2,2,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,White - Irish,7,4,0,0,2,0,0,0,0,0,0,6,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.3,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,White - Traveller of Irish heritage,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Ethnicity,White - White British,46,22,0,0,10,0,0,1,0,0,1,34,73.9,0,1,1,0,2,4.3,0,0,2,2,4.3,1,0,0,1,2.2,2,0,0,x,x,x,0,1,0,2,0,5,10.9,2,4.3,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,New EHC plans,New EHC plans,550,265,11,1,140,0,0,7,0,0,2,426,77.5,5,33,6,0,44,8,0,2,4,6,1.1,11,0,2,13,2.4,5,6,0,x,x,x,0,1,0,9,1,22,4,14,2.5,25,4.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Sex,Female,171,75,2,0,54,0,0,1,0,0,0,132,77.2,1,9,1,0,11,6.4,0,1,2,3,1.8,5,0,1,6,3.5,3,1,0,x,x,x,0,1,0,4,1,10,5.8,4,2.3,5,2.9,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Sex,Male,379,190,9,1,86,0,0,6,0,0,2,294,77.6,4,24,5,0,33,8.7,0,1,2,3,0.8,6,0,1,7,1.8,2,5,0,x,x,x,0,0,0,5,0,12,3.2,10,2.6,20,5.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 10,59,4,0,0,41,0,0,2,0,0,0,47,79.7,0,2,5,0,7,11.9,0,0,0,0,0,0,0,0,0,0,0,4,0,x,x,x,0,0,0,0,0,4,6.8,1,1.7,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 11,54,0,0,0,45,1,0,1,0,0,0,47,87,0,5,0,0,5,9.3,0,0,0,0,0,0,0,0,0,0,0,2,0,x,x,x,0,0,0,0,0,2,3.7,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 12,41,1,0,0,31,0,0,1,0,0,1,34,82.9,1,2,0,0,3,7.3,1,0,0,1,2.4,0,0,0,0,0,0,2,0,x,x,x,0,0,0,0,0,2,4.9,0,0,1,2.4,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 13,39,0,0,0,24,0,0,1,1,0,0,26,66.7,0,5,3,0,8,20.5,0,0,0,0,0,0,0,0,0,0,0,3,1,x,x,x,0,0,0,0,0,4,10.3,0,0,1,2.6,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 14,30,2,0,0,13,0,0,2,0,0,1,18,60,0,1,2,0,3,10,3,0,0,3,10,0,0,0,0,0,0,3,2,x,x,x,0,0,0,0,0,5,16.7,0,0,1,3.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 15,44,1,0,0,16,1,1,3,0,0,0,22,50,0,2,8,0,10,22.7,1,1,0,2,4.5,0,0,0,0,0,0,5,2,x,x,x,0,0,0,0,0,8,18.2,0,0,2,4.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 16,20,0,0,0,8,0,0,0,0,0,0,8,40,0,1,1,0,2,10,3,0,0,3,15,5,0,0,5,25,0,0,1,x,x,x,0,0,0,0,0,1,5,0,0,1,5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 17,7,0,0,0,2,0,0,0,0,0,0,2,28.6,0,1,0,0,1,14.3,0,0,0,0,0,3,0,0,3,42.9,0,0,1,x,x,x,0,0,0,0,0,1,14.3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,80,0,1,0,x,x,x,0,0,0,0,0,1,20,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,1,0,0,0,1,50,0,0,1,50,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 2 and under,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,100,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 3,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,19,90.5,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 4,103,3,0,0,38,19,3,0,0,0,1,64,62.1,3,1,0,0,4,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,1,0,0,0,1,1,33,32,1,1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,Age when plan started,age 5,81,4,2,0,57,12,0,0,0,0,0,75,92.6,2,1,0,0,3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,3,3.7,0,0,x,x
