time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,age,ehcp_or_statement,num_new_plans,pc_new_plans
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 11 to 15,EHCP,38,15.447154
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 11 to 15,Total,38,15.447154
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 16 to 19,EHCP,4,1.626016
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 16 to 19,Total,4,1.626016
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 5 to 10,EHCP,138,56.097561
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Age 5 to 10,Total,138,56.097561
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Total,EHCP,246,100
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Total,Total,246,100
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Under 5,EHCP,66,26.829268
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,Under 5,Total,66,26.829268
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 11 to 15,EHCP,3898,28.670197
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 11 to 15,Statement,z,z
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 11 to 15,Total,3898,28.670197
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 16 to 19,EHCP,544,4.001177
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 16 to 19,Statement,z,z
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 16 to 19,Total,544,4.001177
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 20 to 25,EHCP,35,0.257429
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 20 to 25,Statement,z,z
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 20 to 25,Total,35,0.257429
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 5 to 10,EHCP,5724,42.100618
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 5 to 10,Statement,z,z
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Age 5 to 10,Total,5724,42.100618
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Total,EHCP,13596,100
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Total,Statement,z,z
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Total,Total,13596,100
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Under 5,EHCP,3395,24.97058
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Under 5,Statement,z,z
2023,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Under 5,Total,3395,24.97058
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 11 to 15,EHCP,84,31.111111
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 11 to 15,Total,84,31.111111
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 16 to 19,EHCP,12,4.444444
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 16 to 19,Total,12,4.444444
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 5 to 10,EHCP,106,39.259259
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Age 5 to 10,Total,106,39.259259
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Total,EHCP,270,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Total,Total,270,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Under 5,EHCP,68,25.185185
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Under 5,Total,68,25.185185
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 11 to 15,EHCP,98,26.133333
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 11 to 15,Total,98,26.133333
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 16 to 19,EHCP,13,3.466667
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 16 to 19,Total,13,3.466667
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 5 to 10,EHCP,161,42.933333
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Age 5 to 10,Total,161,42.933333
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Total,EHCP,375,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Total,Total,375,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Under 5,EHCP,103,27.466667
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Under 5,Total,103,27.466667
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 11 to 15,EHCP,32,14.746544
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 11 to 15,Total,32,14.746544
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 16 to 19,EHCP,6,2.764977
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 16 to 19,Total,6,2.764977
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 5 to 10,EHCP,94,43.317972
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Age 5 to 10,Total,94,43.317972
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Total,EHCP,217,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Total,Total,217,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Under 5,EHCP,85,39.170507
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Under 5,Total,85,39.170507
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 11 to 15,EHCP,47,23.267327
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 11 to 15,Total,47,23.267327
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 16 to 19,EHCP,1,0.49505
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 16 to 19,Total,1,0.49505
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 5 to 10,EHCP,77,38.118812
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Age 5 to 10,Total,77,38.118812
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Total,EHCP,202,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Total,Total,202,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Under 5,EHCP,77,38.118812
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Under 5,Total,77,38.118812
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 11 to 15,EHCP,206,27.762803
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 11 to 15,Total,206,27.762803
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 16 to 19,EHCP,36,4.851752
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 16 to 19,Total,36,4.851752
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 20 to 25,EHCP,4,0.539084
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 20 to 25,Total,4,0.539084
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 5 to 10,EHCP,295,39.757412
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Age 5 to 10,Total,295,39.757412
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Total,EHCP,742,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Total,Total,742,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Under 5,EHCP,201,27.088949
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Under 5,Total,201,27.088949
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Age 11 to 15,EHCP,184,29.299363
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Age 11 to 15,Statement,z,z
