time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,num_caseload,pc_caseload
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity major,Asian/Asian British,1302,16.69658887
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity major,Black/African/Caribbean/Black British,1192,15.28597076
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity major,Mixed/Multiple ethnic groups,951,12.19543473
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity major,Other ethnic group,351,4.501154142
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity major,Unknown,369,4.73198256
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity major,White,3633,46.58886894
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,African,764,9.797383945
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Any other Asian background,162,2.077455758
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Any other Black/African/Caribbean background,250,3.205950244
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Any other Mixed/Multiple ethnic background,353,4.526801744
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Any other White background,222,2.846883816
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Any other ethnic group,351,4.501154142
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Bangladeshi,134,1.718389331
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Caribbean,178,2.282636573
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Chinese,47,0.602718646
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,3345,42.89561426
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Gypsy/Roma,13,0.166709413
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Indian,103,1.3208515
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Irish,35,0.448833034
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Irish traveller,18,0.230828418
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Pakistani,856,10.97717363
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,Unknown,369,4.73198256
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,White and Asian,127,1.628622724
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,White and Black African,134,1.718389331
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Ethnicity minor,White and Black Caribbean,337,4.321620928
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Sex,Female,2231,28.60989997
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Sex,Male,5567,71.39010003
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Total,Total,7798,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity major,Asian/Asian British,994,29.79616307
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity major,Black/African/Caribbean/Black British,140,4.196642686
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity major,Mixed/Multiple ethnic groups,159,4.76618705
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity major,Other ethnic group,30,0.899280576
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity major,Unknown,152,4.556354916
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity major,White,1861,55.7853717
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,African,112,3.357314149
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other Asian background,36,1.079136691
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other Black/African/Caribbean background,19,0.569544365
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other Mixed/Multiple ethnic background,37,1.10911271
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other White background,41,1.229016787
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other ethnic group,30,0.899280576
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Bangladeshi,366,10.97122302
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Caribbean,9,0.269784173
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Chinese,8,0.239808153
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1802,54.01678657
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Gypsy/Roma,11,0.329736211
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Indian,5,0.149880096
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Irish,7,0.209832134
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Irish traveller,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Pakistani,579,17.35611511
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Unknown,152,4.556354916
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,White and Asian,47,1.408872902
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,White and Black African,27,0.809352518
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,White and Black Caribbean,48,1.438848921
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Sex,Female,1015,30.42565947
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Sex,Male,2321,69.57434053
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Total,Total,3336,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Asian/Asian British,595,21.03216684
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Black/African/Caribbean/Black British,114,4.029692471
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Mixed/Multiple ethnic groups,161,5.691056911
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Other ethnic group,37,1.307882644
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Unknown,56,1.979498056
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,White,1866,65.95970308
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,African,104,3.676210675
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other Asian background,25,0.883704489
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other Black/African/Caribbean background,7,0.247437257
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other Mixed/Multiple ethnic background,55,1.944149876
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other White background,80,2.827854366
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other ethnic group,37,1.307882644
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Bangladeshi,88,3.110639802
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Caribbean,3,0.106044539
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Chinese,7,0.247437257
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1776,62.77836691
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Gypsy/Roma,2,0.070696359
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Indian,7,0.247437257
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Irish,4,0.141392718
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Irish traveller,4,0.141392718
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Pakistani,468,16.54294804
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Unknown,56,1.979498056
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,White and Asian,52,1.838105338
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,White and Black African,28,0.989749028
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,White and Black Caribbean,26,0.919052669
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Sex,Female,775,27.39483917
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Sex,Male,2054,72.60516083
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Total,Total,2829,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Asian/Asian British,83,2.58889582
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Black/African/Caribbean/Black British,189,5.895196507
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Mixed/Multiple ethnic groups,231,7.205240175
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Other ethnic group,66,2.05864005
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Unknown,203,6.331877729
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,White,2434,75.92014972
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,African,143,4.460386775
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other Asian background,15,0.467872739
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other Black/African/Caribbean background,39,1.21646912
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other Mixed/Multiple ethnic background,149,4.64753587
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other White background,143,4.460386775
